+1  1:1.000000 2:-0.796992 3:-0.285714 4:-1.000000 5:0.076923 6:-0.250000 7:-0.824561 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.960000 14:-1.000000
+1  1:1.000000 2:0.045113 3:-0.696429 4:0.000000 5:-0.076923 6:-0.250000 7:-0.991228 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.775000 14:-1.000000
+1  1:1.000000 2:-0.363308 3:-0.821429 4:0.000000 5:0.230769 6:-0.250000 7:-1.000000 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.761000 14:-0.996000
+1  1:1.000000 2:-0.290827 3:-0.535714 4:0.000000 5:-0.076923 6:0.750000 7:-0.701754 8:1.000000 9:1.000000 10:-0.641791 11:1.000000 12:0.000000 13:-0.907000 14:-1.000000
+1  1:1.000000 2:-0.310677 3:-0.767857 4:0.000000 5:0.538462 6:0.750000 7:-0.368421 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.898000 14:-0.987220
+1  1:1.000000 2:-0.731729 3:-0.250000 4:0.000000 5:0.538462 6:0.750000 7:-0.906316 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.900000 14:-1.000000
+1  1:1.000000 2:-0.734436 3:-0.282857 4:0.000000 5:1.000000 6:-0.250000 7:-0.997193 8:1.000000 9:1.000000 10:-0.731343 11:-1.000000 12:0.000000 13:-0.940000 14:-0.992080
+1  1:-1.000000 2:-0.659248 3:-0.818571 4:-1.000000 5:-0.230769 6:-0.250000 7:-0.982456 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.630000 14:-1.000000
+1  1:1.000000 2:-0.320902 3:-0.848214 4:-1.000000 5:0.230769 6:-0.250000 7:-0.994035 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.950000 14:-0.976260
+1  1:-1.000000 2:-0.603910 3:-0.035714 4:0.000000 5:0.538462 6:0.750000 7:-0.649123 8:1.000000 9:1.000000 10:-0.940299 11:-1.000000 12:0.000000 13:-1.000000 14:-0.900000
+1  1:-1.000000 2:-0.009925 3:-0.967143 4:0.000000 5:0.846154 6:0.750000 7:-0.970877 8:1.000000 9:1.000000 10:-0.671642 11:1.000000 12:0.000000 13:-0.560000 14:-0.999880
+1  1:1.000000 2:-0.385865 3:-0.890000 4:0.000000 5:0.846154 6:-0.250000 7:-0.891930 8:1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-0.480000 14:0.000000
+1  1:1.000000 2:-0.235489 3:-0.883929 4:0.000000 5:0.076923 6:-0.250000 7:-0.894737 8:1.000000 9:1.000000 10:-0.701493 11:-1.000000 12:0.000000 13:-0.814000 14:-0.906000
+1  1:1.000000 2:-0.836992 3:-0.321429 4:0.000000 5:0.230769 6:-0.250000 7:-0.894737 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.880000 14:-0.955880
+1  1:1.000000 2:-0.225564 3:-0.696429 4:0.000000 5:0.076923 6:0.000000 7:-0.543860 8:1.000000 9:1.000000 10:-0.522388 11:-1.000000 12:0.000000 13:-0.883000 14:-0.975800
+1  1:1.000000 2:-0.714286 3:-0.928571 4:0.000000 5:0.076923 6:-0.250000 7:-0.941404 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.700000 14:-1.000000
+1  1:1.000000 2:-0.626466 3:-0.982143 4:0.000000 5:-0.692308 6:0.000000 7:-1.000000 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-1.000000 14:-1.000000
+1  1:1.000000 2:-0.152782 3:-0.970000 4:0.000000 5:0.076923 6:0.750000 7:-0.985263 8:1.000000 9:1.000000 10:-0.820896 11:-1.000000 12:0.000000 13:-0.780000 14:-0.981040
+1  1:1.000000 2:-0.741955 3:-0.214286 4:0.000000 5:0.230769 6:-0.250000 7:-0.859649 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.920000 14:-0.994440
+1  1:1.000000 2:-0.772030 3:-0.464286 4:0.000000 5:-0.230769 6:-0.250000 7:-0.900702 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.920000 14:-0.804000
-1  1:-1.000000 2:0.303158 3:-0.976071 4:0.000000 5:-0.692308 6:0.000000 7:-0.929825 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.748000 14:-0.956060
-1  1:1.000000 2:-0.924812 3:-0.940357 4:0.000000 5:-0.076923 6:-0.250000 7:-0.994035 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.800000 14:-1.000000
+1  1:1.000000 2:-0.426165 3:-0.821429 4:0.000000 5:0.846154 6:0.750000 7:-0.807018 8:1.000000 9:1.000000 10:-0.820896 11:-1.000000 12:0.000000 13:-0.840000 14:-0.958560
+1  1:1.000000 2:0.037594 3:0.791786 4:0.000000 5:0.230769 6:-0.250000 7:-0.877193 8:1.000000 9:1.000000 10:-0.910448 11:-1.000000 12:0.000000 13:-0.880000 14:-0.999720
+1  1:1.000000 2:-0.563910 3:-0.633929 4:0.000000 5:1.000000 6:-0.250000 7:-0.666667 8:1.000000 9:1.000000 10:-0.940299 11:-1.000000 12:0.000000 13:-0.580000 14:-0.999860
+1  1:-1.000000 2:-0.859549 3:-0.339286 4:0.000000 5:0.538462 6:-0.250000 7:-0.915088 8:1.000000 9:1.000000 10:-0.880597 11:-1.000000 12:0.000000 13:-0.940000 14:-0.989200
-1  1:1.000000 2:-0.082707 3:-0.964286 4:0.000000 5:-0.076923 6:-0.250000 7:-0.245614 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.600000 14:-1.000000
+1  1:-1.000000 2:-0.714286 3:-0.580357 4:0.000000 5:0.538462 6:-0.250000 7:-0.777544 8:1.000000 9:1.000000 10:-0.701493 11:-1.000000 12:0.000000 13:-0.880000 14:-0.995100
+1  1:1.000000 2:-0.561504 3:-0.642857 4:0.000000 5:0.230769 6:-0.250000 7:-0.228070 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.930000 14:-1.000000
+1  1:1.000000 2:-0.659248 3:-0.877857 4:0.000000 5:1.000000 6:-0.250000 7:-0.883158 8:1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-0.605000 14:-0.999600
+1  1:1.000000 2:0.553985 3:-0.214286 4:0.000000 5:0.384615 6:1.000000 7:0.403509 8:1.000000 9:1.000000 10:-0.791045 11:1.000000 12:0.000000 13:-0.978000 14:-1.000000
+1  1:1.000000 2:-0.170526 3:-1.000000 4:0.000000 5:0.076923 6:0.000000 7:0.052632 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-1.000000
-1  1:1.000000 2:-0.641504 3:-0.842143 4:-1.000000 5:-0.230769 6:-0.250000 7:-0.719298 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.812000 14:-1.000000
-1  1:-1.000000 2:-0.553985 3:-0.881071 4:0.000000 5:0.538462 6:-0.250000 7:-0.830526 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.560000 14:-1.000000
-1  1:1.000000 2:-0.441203 3:-0.464286 4:0.000000 5:0.384615 6:0.000000 7:-0.888772 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.580000 14:-1.000000
-1  1:-1.000000 2:-0.676692 3:-0.925714 4:-1.000000 5:-1.000000 6:-1.000000 7:-0.964912 8:1.000000 9:1.000000 10:-0.910448 11:-1.000000 12:0.000000 13:-0.820000 14:-0.997060
+1  1:1.000000 2:-0.666767 3:-0.803571 4:0.000000 5:0.076923 6:-0.250000 7:-0.842105 8:1.000000 9:1.000000 10:-0.820896 11:-1.000000 12:0.000000 13:-0.816000 14:-0.988000
+1  1:1.000000 2:-0.754286 3:-0.961429 4:-1.000000 5:1.000000 6:-0.250000 7:-0.997193 8:1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-0.160000 14:-0.998820
+1  1:1.000000 2:-0.383459 3:-0.785714 4:0.000000 5:0.846154 6:0.750000 7:-0.479649 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-1.000000 14:-1.000000
+1  1:1.000000 2:-0.451128 3:-0.875000 4:-1.000000 5:0.384615 6:0.750000 7:-0.997193 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.607000 14:-1.000000
+1  1:-1.000000 2:-0.558797 3:-0.750000 4:0.000000 5:0.230769 6:-0.250000 7:-0.941404 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.720000 14:-1.000000
-1  1:1.000000 2:-0.761805 3:-0.916786 4:-1.000000 5:-0.538462 6:-0.250000 7:-0.824561 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.820000 14:-0.999600
+1  1:1.000000 2:-0.235489 3:-0.877857 4:0.000000 5:1.000000 6:-0.250000 7:-0.991228 8:1.000000 9:1.000000 10:-0.850746 11:1.000000 12:0.000000 13:-0.520000 14:-1.000000
+1  1:1.000000 2:0.035188 3:-0.750000 4:0.000000 5:-0.230769 6:-0.250000 7:-0.754386 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.770000 14:-1.000000
+1  1:1.000000 2:-0.240602 3:-0.642857 4:0.000000 5:0.846154 6:-0.250000 7:-0.754386 8:1.000000 9:1.000000 10:-0.701493 11:1.000000 12:0.000000 13:-1.000000 14:-1.000000
+1  1:-1.000000 2:-0.180451 3:-0.854286 4:-1.000000 5:0.538462 6:0.750000 7:-0.991228 8:1.000000 9:1.000000 10:-0.313433 11:1.000000 12:0.000000 13:-0.545000 14:-0.975280
+1  1:1.000000 2:-0.355790 3:0.794643 4:0.000000 5:1.000000 6:0.750000 7:-0.885965 8:1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-0.485000 14:-0.990000
-1  1:1.000000 2:-0.852030 3:-0.642857 4:0.000000 5:0.538462 6:-0.250000 7:-0.973684 8:1.000000 9:1.000000 10:-0.940299 11:-1.000000 12:0.000000 13:-1.000000 14:-0.999240
-1  1:-1.000000 2:-0.819549 3:-0.946429 4:0.000000 5:0.076923 6:-0.250000 7:-0.944211 8:1.000000 9:1.000000 10:-0.850746 11:1.000000 12:0.000000 13:-0.860000 14:-0.999900
+1  1:1.000000 2:-0.230677 3:-0.580357 4:0.000000 5:0.846154 6:0.750000 7:-0.298246 8:1.000000 9:1.000000 10:-0.582090 11:1.000000 12:0.000000 13:-0.601000 14:-1.000000
-1  1:1.000000 2:-0.548872 3:-0.892857 4:-1.000000 5:0.076923 6:-0.250000 7:-0.894737 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-1.000000 14:-0.995500
+1  1:1.000000 2:-0.772030 3:-0.250000 4:0.000000 5:0.076923 6:-0.250000 7:-0.789474 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-1.000000 14:-1.000000
+1  1:1.000000 2:-0.551278 3:-0.333214 4:0.000000 5:0.538462 6:0.750000 7:-0.602456 8:1.000000 9:1.000000 10:-0.820896 11:-1.000000 12:0.000000 13:-0.619000 14:-0.996640
+1  1:1.000000 2:-0.631579 3:-0.928571 4:0.000000 5:0.538462 6:-0.250000 7:-0.877193 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.720000 14:-1.000000
+1  1:1.000000 2:0.220451 3:-0.517857 4:0.000000 5:0.076923 6:0.750000 7:-0.815789 8:1.000000 9:1.000000 10:-0.671642 11:1.000000 12:0.000000 13:-1.000000 14:-0.994320
-1  1:-1.000000 2:0.060150 3:-0.892857 4:0.000000 5:-0.384615 6:-0.500000 7:-1.000000 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.900000 14:-0.999460
-1  1:1.000000 2:-0.791880 3:-0.622143 4:0.000000 5:0.538462 6:-0.250000 7:-0.973684 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.840000 14:-1.000000
+1  1:-1.000000 2:-0.821955 3:-0.985000 4:0.000000 5:0.538462 6:0.750000 7:-0.979649 8:1.000000 9:1.000000 10:-0.671642 11:-1.000000 12:0.000000 13:-0.920000 14:-0.998020
+1  1:1.000000 2:-0.756992 3:-0.982143 4:0.000000 5:-0.846154 6:0.750000 7:-0.953333 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-1.000000 14:-1.000000
-1  1:1.000000 2:-0.464060 3:-0.973214 4:0.000000 5:-0.846154 6:-0.250000 7:-0.938596 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.072000 14:-1.000000
-1  1:-1.000000 2:-0.253233 3:-0.642857 4:0.000000 5:0.846154 6:-0.250000 7:-0.052632 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.020000 14:-1.000000
+1  1:-1.000000 2:0.092632 3:-0.104286 4:0.000000 5:-0.230769 6:-0.250000 7:-0.839298 8:1.000000 9:1.000000 10:-0.910448 11:1.000000 12:0.000000 13:-0.844000 14:-1.000000
+1  1:1.000000 2:-0.415940 3:-0.773929 4:-1.000000 5:1.000000 6:-0.250000 7:-0.777895 8:1.000000 9:1.000000 10:-0.910448 11:1.000000 12:0.000000 13:-0.620000 14:-1.000000
+1  1:-1.000000 2:-0.676692 3:-0.089286 4:0.000000 5:0.076923 6:0.000000 7:-0.666667 8:1.000000 9:1.000000 10:-0.940299 11:-1.000000 12:0.000000 13:-0.927000 14:-0.991120
+1  1:1.000000 2:-0.781955 3:-0.657857 4:-1.000000 5:0.230769 6:-0.250000 7:-0.842105 8:1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-0.920000 14:-0.994000
+1  1:1.000000 2:-0.749474 3:-0.214286 4:0.000000 5:0.846154 6:-0.250000 7:-0.953333 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.900000 14:-1.000000
+1  1:1.000000 2:0.227970 3:-0.327500 4:0.000000 5:-1.000000 6:-1.000000 7:0.011579 8:1.000000 9:1.000000 10:-0.671642 11:1.000000 12:0.000000 13:-0.970000 14:-0.994000
+1  1:1.000000 2:-0.869774 3:-0.607143 4:0.000000 5:-0.538462 6:-0.250000 7:-0.964912 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.920000 14:-1.000000
+1  1:1.000000 2:-0.310677 3:-0.684643 4:-1.000000 5:-0.538462 6:-0.250000 7:-0.982456 8:1.000000 9:1.000000 10:-0.701493 11:1.000000 12:0.000000 13:-0.680000 14:-1.000000
+1  1:1.000000 2:-0.265564 3:-0.276786 4:0.000000 5:1.000000 6:-0.250000 7:-0.824561 8:1.000000 9:1.000000 10:-0.820896 11:-1.000000 12:0.000000 13:-0.480000 14:-0.996080
+1  1:1.000000 2:-0.611429 3:-0.806429 4:-1.000000 5:0.846154 6:-0.250000 7:-0.631579 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.789000 14:-1.000000
+1  1:1.000000 2:-0.212932 3:-0.961429 4:-1.000000 5:-0.230769 6:-0.250000 7:-0.964912 8:1.000000 9:1.000000 10:-0.910448 11:-1.000000 12:0.000000 13:-0.800000 14:-0.980000
+1  1:-1.000000 2:-0.629173 3:-0.381071 4:0.000000 5:-0.230769 6:-0.250000 7:-0.900702 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.840000 14:-0.997000
-1  1:-1.000000 2:-0.664060 3:-0.910714 4:0.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.920000 14:-1.000000
+1  1:-1.000000 2:0.418647 3:-0.642857 4:0.000000 5:-0.230769 6:-0.250000 7:-0.719298 8:1.000000 9:1.000000 10:-0.880597 11:-1.000000 12:0.000000 13:-1.000000 14:-0.998020
+1  1:1.000000 2:-0.806917 3:-0.598214 4:0.000000 5:0.230769 6:-0.250000 7:-0.880000 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.880000 14:-1.000000
+1  1:1.000000 2:-0.714286 3:-0.714286 4:0.000000 5:0.076923 6:0.000000 7:-0.982456 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.840000 14:-1.000000
+1  1:-1.000000 2:-0.278195 3:-0.607143 4:0.000000 5:0.538462 6:-0.250000 7:-0.991228 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.772000 14:-1.000000
+1  1:1.000000 2:-0.731729 3:-0.818571 4:-1.000000 5:0.076923 6:0.750000 7:-0.818596 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-1.000000
+1  1:1.000000 2:-0.679098 3:-0.118929 4:0.000000 5:0.538462 6:0.750000 7:-0.888772 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.880000 14:-1.000000
+1  1:-1.000000 2:-0.330827 3:-0.928571 4:0.000000 5:0.076923 6:-0.250000 7:-0.859649 8:1.000000 9:1.000000 10:-0.671642 11:-1.000000 12:0.000000 13:-1.000000 14:-0.990880
+1  1:-1.000000 2:-0.639098 3:-0.964286 4:0.000000 5:0.076923 6:0.750000 7:-0.938596 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.509000 14:-1.000000
+1  1:-1.000000 2:-0.847218 3:-0.684643 4:-1.000000 5:0.076923 6:0.750000 7:-0.789474 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.760000 14:-1.000000
-1  1:1.000000 2:-0.593985 3:-0.955357 4:0.000000 5:-0.230769 6:-0.250000 7:-0.968070 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.800000 14:-1.000000
-1  1:1.000000 2:-0.721805 3:-0.946429 4:0.000000 5:-0.076923 6:-0.250000 7:-0.964912 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.680000 14:-1.000000
-1  1:1.000000 2:-0.829474 3:-0.892857 4:-1.000000 5:0.846154 6:-0.250000 7:-0.859649 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.900000 14:-0.999600
+1  1:-1.000000 2:-0.734436 3:-0.232143 4:0.000000 5:0.538462 6:-0.250000 7:-0.970877 8:1.000000 9:1.000000 10:-0.850746 11:1.000000 12:0.000000 13:-1.000000 14:-0.988800
+1  1:1.000000 2:-0.212932 3:-0.556429 4:0.000000 5:0.538462 6:-0.250000 7:-0.997193 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.800000 14:-0.994000
+1  1:1.000000 2:0.047519 3:-0.985357 4:-1.000000 5:-0.538462 6:-0.250000 7:-0.982456 8:1.000000 9:1.000000 10:-0.671642 11:-1.000000 12:0.000000 13:-0.620000 14:-0.945360
+1  1:-1.000000 2:-0.709173 3:-0.943571 4:-1.000000 5:0.538462 6:-0.250000 7:-0.894737 8:1.000000 9:1.000000 10:-0.940299 11:1.000000 12:0.000000 13:-0.920000 14:-0.992000
+1  1:-1.000000 2:-0.511278 3:-0.622143 4:0.000000 5:0.384615 6:-0.750000 7:-0.842105 8:1.000000 9:1.000000 10:-0.850746 11:1.000000 12:0.000000 13:-0.901000 14:-0.990000
+1  1:-1.000000 2:-0.200601 3:-0.461429 4:-1.000000 5:0.538462 6:0.750000 7:-0.438596 8:1.000000 9:1.000000 10:-0.582090 11:-1.000000 12:0.000000 13:-1.000000 14:-0.954000
+1  1:-1.000000 2:-0.308271 3:-0.633929 4:0.000000 5:0.384615 6:-0.250000 7:-0.649123 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-1.000000 14:-0.920000
-1  1:1.000000 2:-0.353383 3:0.178571 4:-1.000000 5:0.076923 6:-0.250000 7:-0.719298 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.920000 14:-1.000000
+1  1:-1.000000 2:-0.656541 3:-0.794643 4:0.000000 5:1.000000 6:0.750000 7:-0.938596 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.640000 14:-1.000000
+1  1:-1.000000 2:-0.724211 3:-0.172500 4:0.000000 5:0.846154 6:-0.250000 7:-0.997193 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.920000 14:-0.973020
+1  1:1.000000 2:-0.464060 3:-0.714286 4:0.000000 5:1.000000 6:-0.250000 7:-0.649123 8:1.000000 9:1.000000 10:-0.910448 11:1.000000 12:0.000000 13:-0.710000 14:-0.954420
-1  1:1.000000 2:-0.388571 3:-0.535714 4:0.000000 5:-0.230769 6:-0.250000 7:-0.991228 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.557000 14:-1.000000
+1  1:1.000000 2:-0.120301 3:-0.979286 4:-1.000000 5:0.846154 6:0.750000 7:-0.877193 8:1.000000 9:1.000000 10:-0.761194 11:-1.000000 12:0.000000 13:-0.900000 14:-0.992500
+1  1:1.000000 2:-0.464060 3:-0.250000 4:0.000000 5:1.000000 6:-0.250000 7:-0.543860 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-1.000000
-1  1:1.000000 2:-0.464060 3:-0.964286 4:0.000000 5:0.076923 6:0.000000 7:-0.941404 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.680000 14:-1.000000
+1  1:-1.000000 2:-0.847218 3:-0.318571 4:0.000000 5:-0.230769 6:-0.250000 7:-0.994035 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.900000 14:-1.000000
+1  1:1.000000 2:-0.593985 3:-0.881071 4:0.000000 5:0.846154 6:0.750000 7:-0.643158 8:1.000000 9:1.000000 10:-0.731343 11:-1.000000 12:0.000000 13:-0.601000 14:-0.983460
+1  1:-1.000000 2:-0.588872 3:0.035714 4:0.000000 5:1.000000 6:0.750000 7:-0.783509 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.880000 14:-0.999780
+1  1:1.000000 2:0.624060 3:-0.607143 4:0.000000 5:0.384615 6:1.000000 7:-0.087719 8:1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-1.000000 14:-1.000000
-1  1:1.000000 2:-0.749474 3:-0.181429 4:0.000000 5:-0.538462 6:-0.250000 7:-0.888772 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.900000 14:-0.975760
-1  1:-1.000000 2:-0.593985 3:-0.979286 4:0.000000 5:-0.076923 6:0.750000 7:-0.991228 8:-1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-0.728000 14:-0.997840
-1  1:-1.000000 2:-0.824662 3:-0.952500 4:-1.000000 5:0.076923 6:-0.250000 7:-0.929825 8:-1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:1.000000 14:-0.999960
-1  1:1.000000 2:-0.488722 3:-0.886786 4:0.000000 5:-0.846154 6:-0.250000 7:-0.958947 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-1.000000 14:-1.000000
-1  1:-1.000000 2:0.097744 3:-0.940357 4:0.000000 5:-0.230769 6:-0.250000 7:-0.964912 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.760000 14:-0.997660
-1  1:1.000000 2:-0.478797 3:-0.892857 4:-1.000000 5:0.230769 6:-0.250000 7:-0.997193 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.840000 14:-1.000000
-1  1:-1.000000 2:-0.731729 3:-0.500000 4:0.000000 5:0.076923 6:-0.250000 7:-0.988421 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.840000 14:-1.000000
-1  1:-1.000000 2:-0.313383 3:-0.979286 4:0.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:1.000000 10:-0.701493 11:-1.000000 12:0.000000 13:-0.800000 14:-0.999640
-1  1:-1.000000 2:-0.523910 3:-0.875000 4:-1.000000 5:-0.538462 6:-0.250000 7:-0.912281 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.720000 14:-1.000000
-1  1:1.000000 2:-0.889624 3:-0.535714 4:0.000000 5:-0.692308 6:-0.250000 7:-0.991228 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.940000 14:-0.998000
-1  1:1.000000 2:-0.325714 3:0.294643 4:0.000000 5:0.230769 6:-0.250000 7:-0.994035 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.680000 14:-0.928960
-1  1:1.000000 2:0.112782 3:-0.958214 4:0.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.855000 14:-1.000000
-1  1:-1.000000 2:-0.704361 3:-0.940714 4:0.000000 5:0.538462 6:-0.250000 7:-0.970877 8:-1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-0.800000 14:-0.999780
+1  1:1.000000 2:-0.355790 3:-0.678571 4:0.000000 5:1.000000 6:0.750000 7:-0.596491 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.289000 14:-1.000000
-1  1:1.000000 2:-0.576541 3:-0.928571 4:-1.000000 5:-0.846154 6:0.750000 7:-0.789474 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.824000 14:-0.989260
-1  1:1.000000 2:0.348271 3:-0.806429 4:0.000000 5:0.076923 6:-0.250000 7:-0.830526 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.680000 14:-1.000000
-1  1:1.000000 2:-0.464060 3:-0.955357 4:0.000000 5:-0.538462 6:-0.250000 7:-0.982456 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.620000 14:-0.959800
-1  1:-1.000000 2:-0.458647 3:-0.785714 4:-1.000000 5:-0.384615 6:-0.500000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.840000 14:-0.999600
+1  1:1.000000 2:0.032481 3:-0.568571 4:0.000000 5:-0.538462 6:-0.250000 7:-0.997193 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-0.946200
-1  1:1.000000 2:-0.812030 3:-0.910714 4:-1.000000 5:-0.538462 6:-0.250000 7:-0.991228 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.860000 14:-0.999920
-1  1:1.000000 2:-0.899850 3:-0.765000 4:0.000000 5:-0.692308 6:-0.250000 7:-0.976491 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.860000 14:-0.999960
-1  1:1.000000 2:-0.065263 3:-0.500000 4:-1.000000 5:0.076923 6:-0.250000 7:-0.885965 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.840000 14:-0.999960
